"GOSSELIN,JENNIFER L",CASEWORKER,2015Q1,G000570,HON. FRANK C. GUINTA
"HULA,ALEXANDER T",LEGISLATIVE CORRESPONDENT,2015Q1,G000570,HON. FRANK C. GUINTA
"KARAMI,KARON",EXECUTIVE ASSISTANT,2015Q1,G000570,HON. FRANK C. GUINTA
"MELVIN,JUSTIN E",LEGISLATIVE ASSISTANT,2015Q1,G000570,HON. FRANK C. GUINTA
"RUAIS,JAY P",CHIEF OF STAFF,2015Q1,G000570,HON. FRANK C. GUINTA
"RUSBULDT,RYAN A",LEGISLATIVE ASSISTANT,2015Q1,G000570,HON. FRANK C. GUINTA
"SENNICK,TARA",CASEWORKER,2015Q1,G000570,HON. FRANK C. GUINTA
"STEVENS,MOLLY Q",STAFF ASSISTANT,2015Q1,G000570,HON. FRANK C. GUINTA
"TAUTKUS,EMMA A",PRESS SECRETARY,2015Q1,G000570,HON. FRANK C. GUINTA
"THOMAS,SEAN W",DEPUTY CHIEF OF STAFF,2015Q1,G000570,HON. FRANK C. GUINTA
"BEIL,JENNIFER E",OFFICE MANAGER,2015Q1,G000558,HON. BRETT GUTHRIE
"BERGREN, ERIC",CHIEF OF STAFF,2015Q1,G000558,HON. BRETT GUTHRIE
"BIRDWELL,HELENA C",CONSTITUENT SERVICES REPRESENT,2015Q1,G000558,HON. BRETT GUTHRIE
"BUCKMAN,EMILY",LEGISLATIVE ASSISTANT,2015Q1,G000558,HON. BRETT GUTHRIE
"BURKOT,GREGORY",FIELD REPRESENTATIVE,2015Q1,G000558,HON. BRETT GUTHRIE
"HALTER,KIM",CONSTITUENT SERVICES DIRECTOR,2015Q1,G000558,HON. BRETT GUTHRIE
"JACKSON, MEGAN",DEPUTY CHIEF OF STAFF/LEG DIR,2015Q1,G000558,HON. BRETT GUTHRIE
"LORD,MARK",DISTRICT DIRECTOR,2015Q1,G000558,HON. BRETT GUTHRIE
"MCKOWN,SAMUEL P",LEGISLATIVE CORRESPONDENT,2015Q1,G000558,HON. BRETT GUTHRIE
"MILES,SUZANNE",FIELD REPRESENTATIVE,2015Q1,G000558,HON. BRETT GUTHRIE
"MILLER,JOEL G",LEGISLATIVE COUNSEL,2015Q1,G000558,HON. BRETT GUTHRIE
"MILLER,STEPHEN D",FIELD REPRESENTATIVE,2015Q1,G000558,HON. BRETT GUTHRIE
"REYNOLDS, GREGG M",STAFF ASSISTANT,2015Q1,G000558,HON. BRETT GUTHRIE
"RUMOHR,ADAM J",STAFF ASSISTANT,2015Q1,G000558,HON. BRETT GUTHRIE
"SHERMAN,JENNIFER M",COMMUNICATIONS DIRECTOR,2015Q1,G000558,HON. BRETT GUTHRIE
"SMITH,BRIAN D",DIRECTOR OF ECONOMIC DEVELOPME,2015Q1,G000558,HON. BRETT GUTHRIE
"BEIL,JENNIFER E",OFFICE MANAGER,2015Q1,G000558,HON. BRETT GUTHRIE
"BERGREN, ERIC",CHIEF OF STAFF,2015Q1,G000558,HON. BRETT GUTHRIE
"BERGREN, ERIC",CHIEF OF STAFF (OTHER COMPENSATION),2015Q1,G000558,HON. BRETT GUTHRIE
"BIRDWELL,HELENA C",CONSTITUENT SERVICES REPRESENT,2015Q1,G000558,HON. BRETT GUTHRIE
"BUCKMAN,EMILY",LEGISLATIVE ASSISTANT,2015Q1,G000558,HON. BRETT GUTHRIE
"BURKOT,GREGORY",FIELD REPRESENTATIVE,2015Q1,G000558,HON. BRETT GUTHRIE
"HALTER,KIM",CONSTITUENT SERVICES DIRECTOR,2015Q1,G000558,HON. BRETT GUTHRIE
"JACKSON, MEGAN",DEPUTY CHIEF OF STAFF/LEG DIR,2015Q1,G000558,HON. BRETT GUTHRIE
"LORD,MARK",DISTRICT DIRECTOR,2015Q1,G000558,HON. BRETT GUTHRIE
"MCKOWN,SAMUEL P",LEGISLATIVE CORRESPONDENT,2015Q1,G000558,HON. BRETT GUTHRIE
"MILES,SUZANNE",FIELD REPRESENTATIVE,2015Q1,G000558,HON. BRETT GUTHRIE
"MILLER,JOEL G",LEGISLATIVE COUNSEL,2015Q1,G000558,HON. BRETT GUTHRIE
"MILLER,STEPHEN D",FIELD REPRESENTATIVE,2015Q1,G000558,HON. BRETT GUTHRIE
"REYNOLDS, GREGG M",STAFF ASSISTANT,2015Q1,G000558,HON. BRETT GUTHRIE
"RUMOHR,ADAM J",STAFF ASSISTANT,2015Q1,G000558,HON. BRETT GUTHRIE
"SHERMAN,JENNIFER M",COMMUNICATIONS DIRECTOR,2015Q1,G000558,HON. BRETT GUTHRIE
"SMITH,BRIAN D",DIRECTOR OF ECONOMIC DEVELOPME,2015Q1,G000558,HON. BRETT GUTHRIE
"ANARIBA,SERGIO",DEPUTY DISTRICT DIRECTOR,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"CARRANZA,VALERIA",SHARED EMPLOYEE,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"COLLINS, SUSAN M",CHIEF OF STAFF,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"DEVORA, DAMARIS",CONGRESSIONAL AIDE,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"ELLIOTT, JENNIFER L",SHARED EMPLOYEE,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"ESPINOSA,ANTHONY N",CONGRESSIONAL AIDE,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"GONZALEZ,OSCAR R",CONGRESSIONAL AIDE,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"JACKLIN,BRADLEY D",SHARED EMPLOYEE,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"JOHNSON,KATHRYN E",LEG ASST/NEW MEDIA MGR,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"LOPEZ,AUDREY E",SCHEDULER,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"MENACHERY,ANNEROSE J",COUNSEL,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"MORA,JASMINE",SHARED EMPLOYEE,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"NAJAR,FELIPE G",STAFF ASSISTANT,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"NIXON,KEITH R",SHARED EMPLOYEE,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"PAUCAR, THERESA",CONGRESSIONAL AIDE,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"PEREZ SALDIVAR,DIANA",CONGRESSIONAL AIDE,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"RIVLIN,DOUGLAS G",COMMUNICATIONS DIRECTOR,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"SANTOY,JULISSA",LEGISLATIVE CORRESPONDENT,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"SANTOY,JULISSA",SCHEDULER,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"SINCHI, EUGENIA E",CONGRESSIONAL AIDE,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"VALENCIA,CLAUDIA A",CONGRESSIONAL AIDE,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"ANARIBA,SERGIO",DEPUTY DISTRICT DIRECTOR,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"ANARIBA,SERGIO",DEPUTY DISTRICT DIRECTOR (OTHER COMPENSATION),2015Q1,G000535,HON. LUIS V. GUTIERREZ
"COLLINS, SUSAN M",CHIEF OF STAFF,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"COLLINS, SUSAN M",CHIEF OF STAFF (OTHER COMPENSATION),2015Q1,G000535,HON. LUIS V. GUTIERREZ
"DEVORA, DAMARIS",CONGRESSIONAL AIDE,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"ELLIOTT, JENNIFER L",SHARED EMPLOYEE,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"ESPINOSA,ANTHONY N",CONGRESSIONAL AIDE,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"GONZALEZ,OSCAR R",CONGRESSIONAL AIDE,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"JOHNSON,KATHRYN E",LEG ASST/NEW MEDIA MGR,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"LOPEZ,AUDREY E",SCHEDULER,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"MENACHERY,ANNEROSE J",COUNSEL,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"NAJAR,FELIPE G",STAFF ASSISTANT,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"NIXON,KEITH R",SHARED EMPLOYEE,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"PAUCAR, THERESA",CONGRESSIONAL AIDE,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"PEREZ SALDIVAR,DIANA",CONGRESSIONAL AIDE,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"RIVLIN,DOUGLAS G",COMMUNICATIONS DIRECTOR,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"SANTOY,JULISSA",LEGISLATIVE CORRESPONDENT,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"SINCHI, EUGENIA E",CONGRESSIONAL AIDE,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"VALENCIA,CLAUDIA A",CONGRESSIONAL AIDE,2015Q1,G000535,HON. LUIS V. GUTIERREZ
"BAUTISTA, MARY",CASEWORKER,2015Q1,H001063,HON. JANICE HAHN
"BLANKENSHIP, APRIL L",SHARED EMPLOYEE,2015Q1,H001063,HON. JANICE HAHN
"BOYD,ERIC F",DEPUTY DISTRICT DIRECTOR,2015Q1,H001063,HON. JANICE HAHN
"BROUGHTON, PATRICIA M",CASEWORKER,2015Q1,H001063,HON. JANICE HAHN
"CASTILLA ROSALES,GERMAN W",STAFF ASSISTANT,2015Q1,H001063,HON. JANICE HAHN
"KIMBREW,MICHAEL",FIELD REPRESENTATIVE,2015Q1,H001063,HON. JANICE HAHN
"KRONGAUS, MCKINLEY M",SCHEDULE COORDINATOR,2015Q1,H001063,HON. JANICE HAHN
"LARRAMENDI,LARA L",DISTRICT DIRECTOR,2015Q1,H001063,HON. JANICE HAHN
"LEDESMA,VERONICA",FIELD REPRESENTATIVE,2015Q1,H001063,HON. JANICE HAHN
"LEVIN,MICHAEL J",COMMUNICATIONS DIRECTOR,2015Q1,H001063,HON. JANICE HAHN
"MCDONALD,ANNETTE",FAITH BASED LIAISON/STAFF ASST,2015Q1,H001063,HON. JANICE HAHN
"ODENDAHL,ELIZABETH S",DEPUTY PRESS SEC/LEGIS ASST,2015Q1,H001063,HON. JANICE HAHN
"RIVERA-OLIVAS,JOCELYN",LEGISLATIVE ASSISTANT,2015Q1,H001063,HON. JANICE HAHN
"SAROFF,LAURIE B",CHIEF OF STAFF,2015Q1,H001063,HON. JANICE HAHN
"SULIC,IVAN",DISTRICT SCHEDULER,2015Q1,H001063,HON. JANICE HAHN
"TRUONG,AMANDA N",STAFF ASSISTANT,2015Q1,H001063,HON. JANICE HAHN
"VOGT,JUSTIN",LEGISLATIVE DIRECTOR,2015Q1,H001063,HON. JANICE HAHN
"BAUTISTA, MARY",CASEWORKER,2015Q1,H001063,HON. JANICE HAHN
"BAUTISTA, MARY",CASEWORKER (OTHER COMPENSATION),2015Q1,H001063,HON. JANICE HAHN
"BLANKENSHIP, APRIL L",SHARED EMPLOYEE,2015Q1,H001063,HON. JANICE HAHN
"BOYD,ERIC F",DEPUTY DISTRICT DIRECTOR,2015Q1,H001063,HON. JANICE HAHN
"BROUGHTON, PATRICIA M",CASEWORKER,2015Q1,H001063,HON. JANICE HAHN
"BROUGHTON, PATRICIA M",CASEWORKER (OTHER COMPENSATION),2015Q1,H001063,HON. JANICE HAHN
"CASTILLA ROSALES,GERMAN W",STAFF ASSISTANT,2015Q1,H001063,HON. JANICE HAHN
"KIMBREW,MICHAEL",FIELD REPRESENTATIVE,2015Q1,H001063,HON. JANICE HAHN
"KRONGAUS, MCKINLEY M",SCHEDULE COORDINATOR,2015Q1,H001063,HON. JANICE HAHN
"LARRAMENDI,LARA L",DISTRICT DIRECTOR,2015Q1,H001063,HON. JANICE HAHN
"LEDESMA,VERONICA",FIELD REPRESENTATIVE,2015Q1,H001063,HON. JANICE HAHN
"LEVIN,MICHAEL J",COMMUNICATIONS DIRECTOR,2015Q1,H001063,HON. JANICE HAHN
"MCDONALD,ANNETTE",FAITH BASED LIAISON/STAFF ASST,2015Q1,H001063,HON. JANICE HAHN
"ODENDAHL,ELIZABETH S",DEPUTY PRESS SEC/LEGIS ASST,2015Q1,H001063,HON. JANICE HAHN
"ODENDAHL,ELIZABETH S",DEPUTY PRESS SEC/LEGIS ASST (OTHER COMPENSATION),2015Q1,H001063,HON. JANICE HAHN
"RIVERA-OLIVAS,JOCELYN",LEGISLATIVE ASSISTANT,2015Q1,H001063,HON. JANICE HAHN
"SAROFF,LAURIE B",CHIEF OF STAFF,2015Q1,H001063,HON. JANICE HAHN
"SULIC,IVAN",DISTRICT SCHEDULER,2015Q1,H001063,HON. JANICE HAHN
"TRUONG,AMANDA N",STAFF ASSISTANT,2015Q1,H001063,HON. JANICE HAHN
"VOGT,JUSTIN",LEGISLATIVE DIRECTOR,2015Q1,H001063,HON. JANICE HAHN
"VOGT,JUSTIN",LEGISLATIVE DIRECTOR (OTHER COMPENSATION),2015Q1,H001063,HON. JANICE HAHN
"CAIN, ERIC B",DISTRICT ASSISTANT,2015Q1,H000067,HON. RALPH M. HALL
"CAIN, ERIC B",DISTRICT ASSISTANT (OTHER COMPENSATION),2015Q1,H000067,HON. RALPH M. HALL
"CARTER,JESSICA D",LEGAL ASSISTANT,2015Q1,H000067,HON. RALPH M. HALL
"CARTER,JESSICA D",LEGAL ASSISTANT (OTHER COMPENSATION),2015Q1,H000067,HON. RALPH M. HALL
"CHANDLER, MARJORIE L",DISTRICT ASSISTANT,2015Q1,H000067,HON. RALPH M. HALL
"CHANDLER, MARJORIE L",DISTRICT ASSISTANT (OTHER COMPENSATION),2015Q1,H000067,HON. RALPH M. HALL
"COPPLER,LESLIE E",ADMIN DIRECTOR,2015Q1,H000067,HON. RALPH M. HALL
"COPPLER,LESLIE E",ADMIN DIRECTOR (OTHER COMPENSATION),2015Q1,H000067,HON. RALPH M. HALL
"DE LA ROSA, MITZYN",LEGISLATIVE ASSIST/SYS ADMINIS,2015Q1,H000067,HON. RALPH M. HALL
"DE LA ROSA, MITZYN",LEGISLATIVE ASSIST/SYS ADMINIS (OTHER COMPENSATION),2015Q1,H000067,HON. RALPH M. HALL
"HUGHES, THOMAS P",DISTRICT ASSISTANT,2015Q1,H000067,HON. RALPH M. HALL
"HUGHES, THOMAS P",DISTRICT ASSISTANT (OTHER COMPENSATION),2015Q1,H000067,HON. RALPH M. HALL
"POPPLETON, JANET W",SHARED EMPLOYEE,2015Q1,H000067,HON. RALPH M. HALL
"POPPLETON, JANET W",SHARED EMPLOYEE (OTHER COMPENSATION),2015Q1,H000067,HON. RALPH M. HALL
"POPPLETON, JANET W",SHARED EMPLOYEE (OTHER COMPENSATION),2015Q1,H000067,HON. RALPH M. HALL
"RAULSTON, NATALIE",DISTRICT ASSISTANT,2015Q1,H000067,HON. RALPH M. HALL
"RAULSTON, NATALIE",DISTRICT ASSISTANT (OTHER COMPENSATION),2015Q1,H000067,HON. RALPH M. HALL
"REEVES,JENNYNE J",DISTRICT ASSISTANT,2015Q1,H000067,HON. RALPH M. HALL
"REEVES,JENNYNE J",DISTRICT ASSISTANT (OTHER COMPENSATION),2015Q1,H000067,HON. RALPH M. HALL
"SCHELL, CHRISTOPHER R",LEGISLATIVE DIRECTOR,2015Q1,H000067,HON. RALPH M. HALL
"SCHELL, CHRISTOPHER R",LEGISLATIVE DIRECTOR (OTHER COMPENSATION),2015Q1,H000067,HON. RALPH M. HALL
"SCHENCK, LINDA A",DISTRICT ASSISTANT,2015Q1,H000067,HON. RALPH M. HALL
"SCHENCK, LINDA A",DISTRICT ASSISTANT (OTHER COMPENSATION),2015Q1,H000067,HON. RALPH M. HALL
"BAKER, SHEA Y",LEGISLATIVE ASSISTANT,2015Q1,H001050,HON. COLLEEN W. HANABUSA
"BURGESS, AMY E",FINANCIAL ADMINISTRATOR,2015Q1,H001050,HON. COLLEEN W. HANABUSA
"CHOY,MATTHEW D",LEGISLATIVE ASSISTANT,2015Q1,H001050,HON. COLLEEN W. HANABUSA
"DOVER,JOSH J",LEGISLATIVE DIRECTOR,2015Q1,H001050,HON. COLLEEN W. HANABUSA
"FISHER,OLINDA L",OFFICE MANAGER,2015Q1,H001050,HON. COLLEEN W. HANABUSA
"KAIMULOA,KAMAKANA K",SEN MILITARY LEG ASST,2015Q1,H001050,HON. COLLEEN W. HANABUSA
"MAGLIBA,RUFINO DAN T",SCHEDULER,2015Q1,H001050,HON. COLLEEN W. HANABUSA
"MASUNAGA,COLETTE M",STAFF ASSISTANT,2015Q1,H001050,HON. COLLEEN W. HANABUSA
"PARK,WINTEHN K",LEGISLATIVE COUNSEL,2015Q1,H001050,HON. COLLEEN W. HANABUSA
"REZENTES,CYNTHIA K",LEGISLATIVE ASSISTANT,2015Q1,H001050,HON. COLLEEN W. HANABUSA
"TAKAYAMA,TEAL M",SENIOR LEGISLATIVE ASSISTANT,2015Q1,H001050,HON. COLLEEN W. HANABUSA
"TANONAKA,ROD S",CHIEF OF STAFF,2015Q1,H001050,HON. COLLEEN W. HANABUSA
"THOMPSON, CORA A",SHARED EMPLOYEE,2015Q1,H001050,HON. COLLEEN W. HANABUSA
"ANFINSON, SUSAN",SHARED EMPLOYEE,2015Q1,H001051,HON. RICHARD L. HANNA
"ANFINSON, T E",SHARED EMPLOYEE,2015Q1,H001051,HON. RICHARD L. HANNA
"ANFINSON, THOMAS E",SHARED EMPLOYEE,2015Q1,H001051,HON. RICHARD L. HANNA
"BORMANN, SARAH F",CONSTITUENT SERVICE MANAGER,2015Q1,H001051,HON. RICHARD L. HANNA
"COLE,ELLEN",EXEC ASST/DISTRICT SCHEDULER,2015Q1,H001051,HON. RICHARD L. HANNA
"CROSSETT,NATHANIEL W",STAFF ASSISTANT,2015Q1,H001051,HON. RICHARD L. HANNA
"DELLONTE,PATRICIA V",DISTRICT DIRECTOR,2015Q1,H001051,HON. RICHARD L. HANNA
"GAMELA,RENEE M",SR. ADVISOR/COMMUNICATIONS DIR,2015Q1,H001051,HON. RICHARD L. HANNA
"GITTER,TARA A",STAFF ASSISTANT,2015Q1,H001051,HON. RICHARD L. HANNA
"HEPBURN, ADAM J",DEPUTY CHIEF OF STAFF,2015Q1,H001051,HON. RICHARD L. HANNA
"JUDD,DEREK W",LEGISLATIVE CORRESPONDENT,2015Q1,H001051,HON. RICHARD L. HANNA
"LEADER,STEPHANIE E",STAFF ASSISTANT,2015Q1,H001051,HON. RICHARD L. HANNA
"PHELPS, DAVID J",DIRECTOR OF VETERANS OUTREACH,2015Q1,H001051,HON. RICHARD L. HANNA
"STEWART,NICHOLAS J",LEGISLATIVE CORRESPONDENT,2015Q1,H001051,HON. RICHARD L. HANNA
"STEWART,NICHOLAS J",LEGISLATIVE ASSISTANT,2015Q1,H001051,HON. RICHARD L. HANNA
"STOKES,JUSTIN E",CHIEF OF STAFF,2015Q1,H001051,HON. RICHARD L. HANNA
"SYNDER,SEAN",SENIOR LEGISLATIVE ASSISTANT,2015Q1,H001051,HON. RICHARD L. HANNA
"VIRGILIO,CARLA",EXECUTIVE ASST/LEGIS AIDE,2015Q1,H001051,HON. RICHARD L. HANNA
"WAGENER,ROBERT N",LEGISLATIVE ASSISTANT,2015Q1,H001051,HON. RICHARD L. HANNA
"WAGENER,ROBERT N",LEGISLATIVE COUNSEL,2015Q1,H001051,HON. RICHARD L. HANNA
"ANFINSON, SUSAN",SHARED EMPLOYEE,2015Q1,H001051,HON. RICHARD L. HANNA
"BORMANN, SARAH F",CONSTITUENT SERVICE MANAGER,2015Q1,H001051,HON. RICHARD L. HANNA
"COLE,ELLEN",EXEC ASST/DISTRICT SCHEDULER,2015Q1,H001051,HON. RICHARD L. HANNA
"CROSSETT,NATHANIEL W",STAFF ASSISTANT,2015Q1,H001051,HON. RICHARD L. HANNA
"DELLONTE,PATRICIA V",DISTRICT DIRECTOR,2015Q1,H001051,HON. RICHARD L. HANNA
"GAMELA,RENEE M",SR. ADVISOR/COMMUNICATIONS DIR,2015Q1,H001051,HON. RICHARD L. HANNA
"GITTER,TARA A",STAFF ASSISTANT,2015Q1,H001051,HON. RICHARD L. HANNA
"HEPBURN, ADAM J",DEPUTY CHIEF OF STAFF,2015Q1,H001051,HON. RICHARD L. HANNA
"LEADER,STEPHANIE E",STAFF ASSISTANT,2015Q1,H001051,HON. RICHARD L. HANNA
"PHELPS, DAVID J",DIRECTOR OF VETERANS OUTREACH,2015Q1,H001051,HON. RICHARD L. HANNA
"STEWART,NICHOLAS J",LEGISLATIVE CORRESPONDENT,2015Q1,H001051,HON. RICHARD L. HANNA
"STOKES,JUSTIN E",CHIEF OF STAFF,2015Q1,H001051,HON. RICHARD L. HANNA
"SYNDER,SEAN",SENIOR LEGISLATIVE ASSISTANT,2015Q1,H001051,HON. RICHARD L. HANNA
"VIRGILIO,CARLA",EXECUTIVE ASST/LEGIS AIDE,2015Q1,H001051,HON. RICHARD L. HANNA
"ACORNLEY, MARK A",SHARED EMPLOYEE,2015Q1,H001070,HON. CRESENT HARDY
"ALEXANDER,KENT G",PROJECTS COORDINATOR,2015Q1,H001070,HON. CRESENT HARDY
"BATES,SHAREECE N",FIELD REPRESENTATIVE,2015Q1,H001070,HON. CRESENT HARDY
"ESPINOZA,KELLY N",DISTRICT SCHEDULER,2015Q1,H001070,HON. CRESENT HARDY
"FULLMER,JACOB S",LEGISLATIVE ASSISTANT,2015Q1,H001070,HON. CRESENT HARDY
"GARCIA, JOSE R",FIELD REPRESENTATIVE,2015Q1,H001070,HON. CRESENT HARDY
"HANSEN,DEBORAH M",EXECUTIVE ASSISTANT,2015Q1,H001070,HON. CRESENT HARDY
"JOYA,SONIA",DISTRICT DIRECTOR,2015Q1,H001070,HON. CRESENT HARDY
"KNUTESON,SCOTT E",COMMUNICATIONS DIRECTOR,2015Q1,H001070,HON. CRESENT HARDY
"LYKINS,KYLE",LEGISLATIVE ASSISTANT,2015Q1,H001070,HON. CRESENT HARDY
"MENORCA,DIANE L",FINANCIAL ADMINISTRATOR,2015Q1,H001070,HON. CRESENT HARDY
"NAVARRO,CHARLES R",FIELD REPRESENTATIVE,2015Q1,H001070,HON. CRESENT HARDY
"PHILLIPS,MONICA A",CASEWORKER,2015Q1,H001070,HON. CRESENT HARDY
"SAHLHOFF,SHAUN A",STAFF ASSISTANT,2015Q1,H001070,HON. CRESENT HARDY
"TENNILLE, ALAN N",CHIEF OF STAFF,2015Q1,H001070,HON. CRESENT HARDY
"WAGGONER,SARAH J",STAFF ASSISTANT,2015Q1,H001070,HON. CRESENT HARDY
"YAVOR,ROBERT",SR LEGISLATIVE ASSISTANT,2015Q1,H001070,HON. CRESENT HARDY
"BOUTWELL,DEBRA F",DIRECTOR OF SCHEDULING,2015Q1,H001045,HON. GREGG HARPER
"CRAVENS,MICHAEL J",CHIEF OF STAFF,2015Q1,H001045,HON. GREGG HARPER
"DOMINY, JANET H",DIRECTOR OF CONSTITUENT SVCS,2015Q1,H001045,HON. GREGG HARPER
"DOWNS,JOEL J",SENIOR LEGISLATIVE ASSISTANT,2015Q1,H001045,HON. GREGG HARPER
"DOWNS,JOEL J",DEPUTY POLICY DIRECTOR,2015Q1,H001045,HON. GREGG HARPER
"HOPSON,SPENCER A",PAID INTERN,2015Q1,H001045,HON. GREGG HARPER
"JOHNSON, SHARON C",DEPUTY CHIEF OF STAFF,2015Q1,H001045,HON. GREGG HARPER
"JORDAN,KYLE",CONSTITUENT SERVICES/FIELD REP,2015Q1,H001045,HON. GREGG HARPER
"LITTERAL,SARAH H",SPECIAL ASST. FOR CONST. SVCS,2015Q1,H001045,HON. GREGG HARPER
"MABRY,TYSON",DEPUTY POLICY DIRECTOR,2015Q1,H001045,HON. GREGG HARPER
"MABRY,TYSON",DEPUTY POLICY DIRECTOR (OTHER COMPENSATION),2015Q1,H001045,HON. GREGG HARPER
"MALVANEY,LUCIAN S",POLICY DIRECTOR,2015Q1,H001045,HON. GREGG HARPER
"MOSELEY, HENRY A",STAFF ASSISTANT,2015Q1,H001045,HON. GREGG HARPER
"PARELLA,COURTNEY E",EXECUTIVE ASSISTANT,2015Q1,H001045,HON. GREGG HARPER
"REYNOLDS,ERNEST",DISTRICT DIRECTOR,2015Q1,H001045,HON. GREGG HARPER
"SEE,JORDAN A",DIRECTOR OF COMMUNICATIONS,2015Q1,H001045,HON. GREGG HARPER
"SMITH, ALPHONSO E",TEMPORARY EMPLOYEE,2015Q1,H001045,HON. GREGG HARPER
"STRINGER,JAMES W",MILITARY LEGISLATIVE ASSISTANT,2015Q1,H001045,HON. GREGG HARPER
"TAGGART,ROBERT L",PAID INTERN,2015Q1,H001045,HON. GREGG HARPER
"VITALE,AMY K",SHARED EMPLOYEE,2015Q1,H001045,HON. GREGG HARPER
"WERT,RALPH L",DIST FIELD REP AND VET AFFRS,2015Q1,H001045,HON. GREGG HARPER
"WHITE,FRANCES B",SPECIAL ASST FOR CONST SVCS,2015Q1,H001045,HON. GREGG HARPER
"WOODS,CHARLES S",PAID INTERN,2015Q1,H001045,HON. GREGG HARPER
"BOUTWELL,DEBRA F",DIRECTOR OF SCHEDULING,2015Q1,H001045,HON. GREGG HARPER
"CRAVENS,MICHAEL J",CHIEF OF STAFF,2015Q1,H001045,HON. GREGG HARPER
"DOMINY, JANET H",DIRECTOR OF CONSTITUENT SVCS,2015Q1,H001045,HON. GREGG HARPER
"DOWNS,JOEL J",SENIOR LEGISLATIVE ASSISTANT,2015Q1,H001045,HON. GREGG HARPER
"JOHNSON, SHARON C",DEPUTY CHIEF OF STAFF,2015Q1,H001045,HON. GREGG HARPER
"JORDAN,KYLE",CONSTITUENT SERVICES/FIELD REP,2015Q1,H001045,HON. GREGG HARPER
"LITTERAL,SARAH H",SPECIAL ASST. FOR CONST. SVCS,2015Q1,H001045,HON. GREGG HARPER
"MABRY,TYSON",DEPUTY POLICY DIRECTOR,2015Q1,H001045,HON. GREGG HARPER
"MALVANEY,LUCIAN S",POLICY DIRECTOR,2015Q1,H001045,HON. GREGG HARPER
"MOSELEY, HENRY A",STAFF ASSISTANT,2015Q1,H001045,HON. GREGG HARPER
"REYNOLDS,ERNEST",DISTRICT DIRECTOR,2015Q1,H001045,HON. GREGG HARPER
"SEE,JORDAN A",DIRECTOR OF COMMUNICATIONS,2015Q1,H001045,HON. GREGG HARPER
"SMITH, ALPHONSO E",TEMPORARY EMPLOYEE,2015Q1,H001045,HON. GREGG HARPER
"WERT,RALPH L",DIST FIELD REP AND VET AFFRS,2015Q1,H001045,HON. GREGG HARPER
"WHITE,FRANCES B",SPECIAL ASST FOR CONST SVCS,2015Q1,H001045,HON. GREGG HARPER
"DANIELS,TIMOTHY A",LEGISLATIVE CORRESPONDENT,2015Q1,H001052,HON. ANDY HARRIS
"DEWEY,THOMAS S",COMMUNITY SUPPORT ASSISTANT,2015Q1,H001052,HON. ANDY HARRIS
"DEWEY,THOMAS S",STAFF AIDE,2015Q1,H001052,HON. ANDY HARRIS
"DUMA, HEATHER L",SENIOR CONSTITUENT LIAISON,2015Q1,H001052,HON. ANDY HARRIS
"DUTTON,JOHN C",DCOS/LEGISLATIVE DIRECTOR,2015Q1,H001052,HON. ANDY HARRIS
"DWYER,KAITLYN A",STAFF ASSISTANT,2015Q1,H001052,HON. ANDY HARRIS
"EMMERICH,CYNTHIA A",PART-TIME EMPLOYEE,2015Q1,H001052,HON. ANDY HARRIS
"HEYWORTH,CHARLOTTE C",SCHEDULER,2015Q1,H001052,HON. ANDY HARRIS
